model,accelerator,pe_x,area_mm2,tp,base_area_mm2,base_tp,norm_x,norm_y
gpt2-large,olive,40,0.1177,23.560286864616405,0.5889216,11.991583243749833,0.1177,1.9647352968922038
gpt2-large,olive,42,0.123585,23.560286864616405,0.6183676800000001,11.991583243749833,0.123585,1.9647352968922038
gpt2-large,olive,44,0.12947,23.560286864616405,0.64781376,11.991583243749833,0.12947,1.9647352968922038
gpt2-large,olive,46,0.135355,23.560286864616405,0.6772598400000001,11.991583243749833,0.135355,1.9647352968922038
gpt2-large,olive,48,0.14124000000000003,23.560286864616405,0.70670592,11.991583243749833,0.14124000000000003,1.9647352968922038
gpt2-large,olive,50,0.147125,23.560286864616405,0.736152,11.991583243749833,0.147125,1.9647352968922038
gpt2-large,olive,52,0.15301,23.560286864616405,0.7655980800000001,11.991583243749833,0.15301,1.9647352968922038
gpt2-large,olive,54,0.158895,23.560286864616405,0.79504416,11.991583243749833,0.158895,1.9647352968922038
gpt2-large,olive,56,0.16478,23.560286864616405,0.82449024,11.991583243749833,0.16478,1.9647352968922038
gpt2-large,olive,58,0.170665,23.560286864616405,0.8539363200000001,11.991583243749833,0.170665,1.9647352968922038
gpt2-large,olive,60,0.17655,23.560286864616405,0.8833824,11.991583243749833,0.17655,1.9647352968922038
gpt2-large,olive,62,0.182435,23.560286864616405,0.91282848,11.991583243749833,0.182435,1.9647352968922038
gpt2-large,olive,64,0.18832,23.560286864616405,0.9422745600000001,11.991583243749833,0.18832,1.9647352968922038
gpt2-large,olive,66,0.19420500000000002,23.560286864616405,0.97172064,11.991583243749833,0.19420500000000002,1.9647352968922038
gpt2-large,baseline,2,0.029446080000000003,2.0227515530407945,0.029446080000000003,2.0227515530407945,0.029446080000000003,1.0
gpt2-large,baseline,4,0.058892160000000006,4.033851495304979,0.058892160000000006,4.033851495304979,0.058892160000000006,1.0
gpt2-large,baseline,6,0.08833824,6.029984194012598,0.08833824,6.029984194012598,0.08833824,1.0
gpt2-large,baseline,8,0.11778432000000001,8.016968290311452,0.11778432000000001,8.016968290311452,0.11778432000000001,1.0
gpt2-large,baseline,10,0.1472304,9.999413191456068,0.1472304,9.999413191456068,0.1472304,1.0
gpt2-large,baseline,12,0.17667648,11.957009870421482,0.17667648,11.957009870421482,0.17667648,1.0
gpt2-large,baseline,14,0.20612256,11.97751769952163,0.20612256,11.97751769952163,0.20612256,1.0
gpt2-large,baseline,16,0.23556864000000002,11.97751769952163,0.23556864000000002,11.97751769952163,0.23556864000000002,1.0
gpt2-large,baseline,18,0.26501472000000004,11.97751769952163,0.26501472000000004,11.97751769952163,0.26501472000000004,1.0
gpt2-large,baseline,20,0.2944608,11.991583243749833,0.2944608,11.991583243749833,0.2944608,1.0
gpt2-large,baseline,22,0.32390688,11.991583243749833,0.32390688,11.991583243749833,0.32390688,1.0
gpt2-large,baseline,24,0.35335296,11.991583243749833,0.35335296,11.991583243749833,0.35335296,1.0
gpt2-large,baseline,26,0.38279904000000003,11.991583243749833,0.38279904000000003,11.991583243749833,0.38279904000000003,1.0
gpt2-large,baseline,28,0.41224512,11.991583243749833,0.41224512,11.991583243749833,0.41224512,1.0
